FAC_PARTY_ID,SERVICE_TYPE_CD,NAME,ADDRESS_1,ADDRESS_2,CITY,POSTAL_CODE,LATITUDE,LONGITUDE,PHONE,WEBSITE,EMAIL,OP_WEEKDAY_YN,OP_WEEKEND_YN,OP_STAT_HOLIDAY_YN,OP_OVERNIGHT_YN,OP_EXT_WEEKDAY_BEFORE6AM_YN,OP_EXT_WEEKDAY_AFTER7PM_YN,SRVC_UNDER36_YN,SRVC_30MOS_5YRS_YN,SRVC_LICPRE_YN,SRVC_OOS_KINDER_YN,SRVC_OOS_GR1_AGE12_YN,LANG_CANTONESE_YN,LANG_PUNJABI_YN,LANG_MANDARIN_YN,LANG_FRENCH_YN,LANG_SPANISH_YN,LANG_OTHER_YN,PROVIDE_CD_MEALS,PROVIDE_CD_PICKUP,PRESCHOOL_MORNING_YN,PRESCHOOL_MIDDAY_YN,PRESCHOOL_AFTERNOON_YN,ABORIGINAL_PROGRAMMING_YN,ACCOMMODATE_SPECIAL_NEEDS,ECE_CERTIFICATION_YN,ELF_PROGRAMMING_YN,VACANCY_SRVC_UNDER36,VACANCY_SRVC_30MOS_5YRS,VACANCY_SRVC_LICPRE,VACANCY_SRVC_OOS_GR1_AGE12,VACANCY_LAST_UPDATE,HA_FAC_INSPEC_RPTS,IS_INCOMPLETE_IND,IS_CCFRI_AUTH,IS_DUPLICATE
1347,Licensed Group,A Plus Daycare,490 Macbeth Cres,,West Vancouver,V7T 1V7,49.334244,-123.128396,778-887-1414,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/16,https://inspections.vcha.ca/ChildCare/Table,N,N,N
1348,Licensed Family,Sycamore Child Care Centre,824 Sicamore Dr,,Kamloops,V2B 6R9,50.773072,-120.343497,604-819-7646,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,https://hedgehogportal.interiorhealth.ca/ChildCare/Map,N,N,N
1349,Licensed Family,Sunshine Family Child Care,8584 109B St,,Delta,V4C 4H3,49.159457,-122.919661,778-708-7004,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2023/06/21,http://www.healthspace.ca/fha/childcare,N,Y,N
1350,Licensed Group,Projectkids,2465 Crown St,,Vancouver,V6R 3V9,49.26409,-123.19519,778-917-0099,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,Y,2024/02/19,https://inspections.vcha.ca/ChildCare/Table,N,Y,N
1351,Licensed Group,Kidsland Childcare Centre,443 5Th St E,,North Vancouver,V7L 1M3,49.310269,-123.064079,604-338-7551,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,https://inspections.vcha.ca/ChildCare/Table,N,N,Y
1352,Licensed Group,Lil Scholars Childcare,750 Cottonwood Ave,,Kamloops,V2B 3X2,50.696747,-120.368694,250-320-8391,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,https://hedgehogportal.interiorhealth.ca/ChildCare/Map,N,N,N
1353,Licensed Family,Olympic View Daycare,521 Dumeresq St,,Victoria,V8Z 1X3,48.461337,-123.392361,778-866-7401,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,https://www.healthspace.ca/clients/viha/viha_website.nsf/CCFL-Main?OpenView,N,N,N
1354,Licensed Family,Sunshine Love Daycare,37984 5 Ave,,Squamish,V8B 0B7,49.699688,-123.158305,604-815-7697,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,https://inspections.vcha.ca/ChildCare/Table,N,N,N
1355,Licensed Group,Gateway Early Learning Centre,3637 Brown Rd,,West Kelowna,V4T 1P7,49.83176,-119.628037,250-768-3614,,,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Not offered,Include in fee,N,N,N,N,N,N,N,N,N,N,N,2024/02/21,https://hedgehogportal.interiorhealth.ca/ChildCare/Map,N,Y,N
1356,Licensed Group,Happy Honeybees Child Care,750 Cottonwood Ave,,Kamloops,V2B 3X2,50.696747,-120.368694,250-319-2240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
1357,Licensed Group,Hope Infant Toddler Group Daycare Ii,9691 mcburney Dr,,Richmond,V6Y 3C5,49.153326,-123.116913,778-628-3783,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/16,https://inspections.vcha.ca/ChildCare/Table,N,N,N
1358,Licensed Family,Bagicha Childcare Centre,12544 113 Ave,,Surrey,V3V 7S7,49.207885,-122.874676,604-930-9998,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/06,http://www.healthspace.ca/fha/childcare,N,N,N
1359,Licensed Group,Eagle View Child Development Inc. Infant / Toddler Care,38073 Second Ave,,Squamish,V8B 0B4,49.700137,-123.154117,604-815-3550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
1360,Licensed Group,Eagle View Child Development Preschool Age Care,38073 Second Ave,,Squamish,V8B 0B4,49.700137,-123.154117,604-567-5558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
1361,Licensed Family,Little Blessings Early Learning Centre,46685 Ramona Dr,,Chilliwack,V2P 7W6,49.165694,-121.93228,604-845-9954,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,http://www.healthspace.ca/fha/childcare,N,N,N
1362,Licensed Group,Abc Academy - Children's Learning Center (Asc & Preschool),201-615 Eighth St,,New Westminster,V3M 3S3,49.211861,-122.924241,604-805-2402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
1363,Licensed Family,A Loving Hart Daycare,6386 Dawson Rd,,Prince George,V2K 4X8,53.987821,-122.776356,250-981-2716,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,https://www.healthspace.ca/Clients/NHA/NHA_Website.nsf/CCFL-Frameset,N,N,N
1364,Licensed Group,Toma's Montessori Childcare,7870 6Th St,,Burnaby,V3N 3N3,49.219576,-122.927848,778-773-8507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
1365,Licensed Family,Apple Sprouts Daycare,4631 Lancelot Dr,,Richmond,V7C 4S4,49.151248,-123.170667,604-275-9494,www.applesproutsdaycare.com,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/01/15,https://inspections.vcha.ca/ChildCare/Table,N,Y,N
1366,Licensed Group,Tiny Hoppers Early Learning Centre,160-7951 Alderbridge Way,,Richmond,V6X 2A4,49.177332,-123.138252,604-279-1199,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,https://inspections.vcha.ca/ChildCare/Table,N,N,Y
1367,Licensed Group,Tiny Hoppers Early Learning Centre,160-7951 Alderbridge Way,,Richmond,V6X 2A4,49.177332,-123.138252,604-279-1199,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,https://inspections.vcha.ca/ChildCare/Table,N,N,Y
1368,Licensed Family,Kiddie College,3496 Princeton Ave,,Coquitlam,V3E 0K2,49.296967,-122.744862,604-475-7006,www.kiddiecollege.ca,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/13,http://www.healthspace.ca/fha/childcare,N,N,N
1369,Licensed Family,Doodle Bug Learning Center,2200 Mcintosh Rd,,Shawnigan Lake,V0R 2W1,48.658975,-123.651192,403-808-1233,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/02/15,https://www.healthspace.ca/clients/viha/viha_website.nsf/CCFL-Main?OpenView,N,Y,N
1370,Licensed Family,The Place To Grow,24272 102B Ave,,Maple Ridge,V2W 1Y1,49.188696,-122.55,778-927-4204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
1371,Licensed Family,Skills For Life Child Care,3527 Grenadier Rd,,Victoria,V9C 0M6,48.418971,-123.527667,250-514-4624,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,Y,2024/02/20,https://www.healthspace.ca/clients/viha/viha_website.nsf/CCFL-Main?OpenView,N,Y,N
1372,Licensed Family,Mini Me Montessori Child Care,8425 167 St,,Surrey,V4N 4W1,49.155993,-122.75964,236-450-0690,http://www.minimemontessorichildcare.com/,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,http://www.healthspace.ca/fha/childcare,N,N,N
1373,Licensed Group,Saw-Whet Out-Of-School Child Care Centre,2850 A Salmo Ct,,Vancouver,V6T 1N8,49.259987,-123.236814,604-822-9386,,,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Not offered,Include in fee,N,N,N,N,Y,Y,Y,N,N,N,N,2024/02/14,https://inspections.vcha.ca/ChildCare/Table,N,Y,N
1374,Licensed Family,Ishwar Family Child Care,3807 Grace Cres,,Prince George,V2N 4N5,53.892644,-122.795418,250-649-3488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
1375,Licensed Family,Wonderland Plateau Daycare,3066 Sienna Crt,,Coquitlam,V3E 3N7,49.306592,-122.791635,604-318-1479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
1376,Licensed Family,Fun Days,826 13Th St E,,North Vancouver,V7L 2M9,49.320035,-123.050929,604-338-6949,www.fundays-daycare.com,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/02/27,https://inspections.vcha.ca/ChildCare/Table,N,Y,N
1377,Licensed Group,Mini Miracles Toddler Centre,913 Madore Ave,,Coquitlam,V3K 3B4,49.246495,-122.871773,778-886-2351,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/16,http://www.healthspace.ca/fha/childcare,N,N,N
1378,Licensed Group,Next Level Childcare Valley Fair,200-22709 Lougheed Hwy,,Maple Ridge,V2X 2V5,49.217542,-122.591941,604-380-4060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
1379,Licensed Family,The Wonder Path,15470 27A Ave,,Surrey,V4P 1E9,49.0518,-122.793844,604-541-1875,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/02/16,http://www.healthspace.ca/fha/childcare,N,Y,N
1380,Licensed Family,Baby Bear Rainbow Adventure Daycare,1324 92 Ave,,Dawson Creek,V1G 1C3,55.770898,-120.239786,778-964-0174,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2024/03/13,https://www.healthspace.ca/Clients/NHA/NHA_Website.nsf/CCFL-Frameset,N,N,N
1381,Licensed Group,Kids R Us Early Learning Center,11600 Aztec St,,Richmond,V6X 1H8,49.181269,-123.096077,604-767-0439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
1382,Licensed Group,Sandpiper,5955 17A Ave,,Delta,V4L 1J7,49.035748,-123.058439,236-883-1234,,,Y,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,Not offered,Not offered,Y,N,N,N,Y,Y,N,N,N,Y,Y,2024/02/16,http://www.healthspace.ca/fha/childcare,N,Y,N
1383,Licensed Family,Potter's Hand Montessori Learning Center,9411 Glenacres Dr,,Richmond,V7A 1Y9,49.146887,-123.120368,778-868-8109,http://pottershandmontessori.com,,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,Y,Y,N,N,N,N,N,2024/03/15,https://inspections.vcha.ca/ChildCare/Table,N,N,N
1384,Licensed Family,Leanne's Lil Rugrats,162 Lakehill Rd,,Kaleden,V0H 1K0,49.392205,-119.602515,250-488-2874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
1385,Licensed Group,Next Prep Academy,4838 Hastings St,,Burnaby,V5C 0J7,49.280674,-122.99337,604-653-6398,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2024/02/05,http://www.healthspace.ca/fha/childcare,N,Y,N
1386,Licensed Group,Core Education And Fine Arts - Kitsilano,500-2025 Broadway W,,Vancouver,V6J 1Z6,49.264091,-123.151202,604-306-1415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,Y
1387,Licensed Group,Core Education And Fine Arts - Kitsilano,500-2025 Broadway W,,Vancouver,V6J 1Z6,49.264091,-123.151202,604-306-1415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,Y
1388,Licensed Family,Mystic Kids Daycare,5473 Cook Cres,,Prince George,V2K 1V3,53.978369,-122.779784,250-962-7149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
1389,Licensed Group,Cefa (Core Education And Fine Arts),1815 Bowen Rd,,Nanaimo,V9S 1H1,49.182931,-123.981702,250-755-6502,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,https://www.healthspace.ca/clients/viha/viha_website.nsf/CCFL-Main?OpenView,N,N,N
1390,Licensed Group,Silver Ridge Montessori #2,18357 67A Ave,,Surrey,V3S 1E5,49.12487,-122.714542,604-366-8570,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2024/03/15,http://www.healthspace.ca/fha/childcare,N,N,N
1391,Licensed Family,Anchors Cove Playcare,472 Kinver St,,Esquimalt,V9A 6C6,48.426311,-123.410362,778-677-0466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
1392,Licensed Group,Learn N' Play Childcare Centre,110-28040 Fraser Hwy,,Abbotsford,V4X 0C1,49.057334,-122.448037,604-561-0444,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2024/03/15,http://www.healthspace.ca/fha/childcare,N,N,N
1393,Licensed Family,Happy Lil' Hearts,425 Robertson Ave,,Quesnel,V2J 3L3,52.967609,-122.513072,250-255-2401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
1394,Licensed Group,Oliver Elementary School Seamless Day Kindergarten,809 School Ave,,Oliver,V0H 1T0,49.182455,-119.556441,250-489-3468,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/04,https://hedgehogportal.interiorhealth.ca/ChildCare/Map,N,Y,N
1395,Licensed Group,Creative Moments Childcare Centre,102-7015 128 St,,Surrey,V3W 4E1,49.130011,-122.868152,604-417-1135,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/02/12,http://www.healthspace.ca/fha/childcare,N,Y,N
1396,Licensed Family,Queensbury Childcare,1260 Queensbury Ave,,Victoria,V8P 2E2,48.460958,-123.349822,250-634-3511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
1397,Licensed Family,Cuteness Overloaded Childcare,6919 196 St,,Surrey,V4N 5Y9,49.128402,-122.679902,604-779-1350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
1398,Licensed Group,Gleneagles Saplings,6262 Marine Dr,,West Vancouver,V7W 2S5,49.364695,-123.277504,778-838-0335,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/02,https://inspections.vcha.ca/ChildCare/Table,N,Y,Y
1399,Licensed Group,West Bay Saplings,3175 Thompson Pl,,West Vancouver,V7V 3E3,49.343953,-123.203288,778-838-0335,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/02,https://inspections.vcha.ca/ChildCare/Table,N,Y,N
1400,Licensed Family,High Five Family Childcare,206-228 7Th Ave E,,Vancouver,V5T 0A1,49.264318,-123.10022,778-875-2052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
1401,Licensed Group,River City Early Learning Centre,30-945 Columbia St W,,Kamloops,V2C 1L5,50.66795,-120.352218,778-471-1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
1402,Licensed Family,Mother Heart Childcare,12445 188A St,,Pitt Meadows,V3Y 2H5,49.228819,-122.699798,778-998-5508,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,http://www.healthspace.ca/fha/childcare,N,N,N
1403,Licensed Family,Kid's Garden Family Daycare,15762 92A Ave,,Surrey,V4N 3C2,49.170938,-122.785682,604-716-6473,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,http://www.healthspace.ca/fha/childcare,N,N,N
1404,Licensed Family,Inspirefly Child Care Center,4510 Allison Rd,,Lake Country,V4V 2B8,50.087523,-119.373268,604-319-5232,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/02,,N,N,N
1405,Licensed Family,Cedar Tree Child Care,5996 Tweedsmuir Cres,,Nanaimo,V9T 5Y7,49.232759,-124.030764,250-667-3337,,,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,Y,Y,N,N,N,N,2024/03/15,https://www.healthspace.ca/clients/viha/viha_website.nsf/CCFL-Main?OpenView,N,N,N
1406,Licensed Family,Sunshine House Family Childcare,1211 Kathleen Dr,,Duncan,V9L 5R7,48.806099,-123.625,778-212-5715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
1407,Licensed Group,Kinderheart Montessori Lakeview,865 Anders Rd,,West Kelowna,V1Z 1V9,49.860205,-119.551393,604-460-8558,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,Y,N,2024/03/04,https://hedgehogportal.interiorhealth.ca/ChildCare/Map,N,N,N
1408,Licensed Group,Les Agneaux De Saute-Mouton,670 Lampson Street,,Victoria,V9A 6A4,48.4323,-123.405244,250-220-6015,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/04,https://www.healthspace.ca/clients/viha/viha_website.nsf/CCFL-Main?OpenView,N,N,N
1409,Licensed Group,Stellers Jay Academy,8280 Ross St,,Vancouver,V5X 4C6,49.209675,-123.08346,604-325-1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,Y
1410,Licensed Group,Stellers Jay Academy,8280 Ross St,,Vancouver,V5X 4C6,49.209675,-123.08346,604-325-1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,Y
1411,Licensed Group,Stepping Stones (Roy Wilcox) Child Care Centre,7 Carlson Street,,Kitimat,V8C 1A9,54.066039,-128.644138,778-631-2071,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/07,https://www.healthspace.ca/Clients/NHA/NHA_Website.nsf/CCFL-Frameset,N,N,N
1412,Licensed Family,Milestones Childcare,1284 Rockcrest Ave,,Esquimalt,V9A 4W2,48.434837,-123.414213,778-533-6797,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/02/15,https://www.healthspace.ca/clients/viha/viha_website.nsf/CCFL-Main?OpenView,N,Y,N
1413,Licensed Group,The Otta Daycare,1255 Ottaburn Rd,,West Vancouver,V7S 2J7,49.341456,-123.149071,778-863-8963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
1414,Licensed Group,Peninsula Montessori Ironwood,11191 Coppersmith Pl,,Richmond,V7A 5H1,49.131286,-123.09736,778-994-1288,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/05,https://inspections.vcha.ca/ChildCare/Table,N,N,Y
1415,Licensed Group,Peninsula Montessori Ironwood,11191 Coppersmith Pl,,Richmond,V7A 5H1,49.131287,-123.097374,778-994-1288,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2024/03/05,https://inspections.vcha.ca/ChildCare/Table,N,N,Y
1416,Licensed Group,Beyond Elements Childcare Ltd.,5673 200Th St,,Langley,V3A 1M7,49.105892,-122.669456,778-863-4641,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/06,http://www.healthspace.ca/fha/childcare,N,N,N
1417,Licensed Group,Nsnh - Jbcc Kids' Club,145 West 1St Street,,North Vancouver,V7L 1C4,49.312281,-123.080496,604-723-8880,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,Y,2024/03/08,https://inspections.vcha.ca/ChildCare/Table,N,Y,N
1418,Licensed Group,Tree Of Life Nature Playschool,15-1182 Colville Rd,,Esquimalt,V9A 4P7,48.438523,-123.410408,250-813-3050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
1419,Licensed Group,Cathedral School Childcare & Junior Kindergarten,1806 San Juan Avenue,,Victoria,V8N 2H9,48.483213,-123.320745,250-383-5125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
1420,Licensed Family,Play And Learn Family Childcare,6357 Kelly Rd S,,Prince George,V2K 2G5,53.98712,-122.801567,250-981-0391,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,https://www.healthspace.ca/Clients/NHA/NHA_Website.nsf/CCFL-Frameset,N,N,N
1421,Licensed Group,Whistler Waldorf School Early Years Centre,1519 Springcreek Dr,,Whistler,V8E 0A2,50.08667,-123.0195,604-932-1885,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2024/03/12,https://inspections.vcha.ca/ChildCare/Table,N,N,N
1422,Licensed Group,Hagensborg Early Learning Centre,1961 Highway 20,,Hagensborg,V0T 1H0,52.387164,-126.539939,250-982-2193,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/06,https://inspections.vcha.ca/ChildCare/Table,N,N,N
1423,Licensed Group,Hagensborg Daycare Centre,1961 Highway 20,,Hagensborg,V0T 1H0,52.387164,-126.539939,250-982-2193,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,N,N,N,2024/03/06,https://inspections.vcha.ca/ChildCare/Table,N,N,N
1424,Licensed Group,Treehouse Forest Preschool,4711 Raymer Road,,Kelowna,V1W 1J9,49.811273,-119.471116,250-860-4393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,N
1425,Licensed Family,Golden Rainbow Childcare Centre,32225 Golden Ave,,Abbotsford,V2T 5C5,49.065049,-122.331996,778-344-2642,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,Y,2024/03/15,http://www.healthspace.ca/fha/childcare,N,N,N
1426,Licensed Group,Inner Smile Montessori 3Rd Street,343 3Rd Street,,Courtenay,V9N 1E3,49.692307,-125.000592,250-898-1035,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,https://www.healthspace.ca/clients/viha/viha_website.nsf/CCFL-Main?OpenView,N,N,N
1427,Licensed Family,Bubblegum Tree Daycare,2260 Amherst Ave,,Sidney,V8L 2G7,48.658157,-123.406307,250-880-5539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
1428,Licensed Family,Nahar Family Day Care,6329 Chester St,,Vancouver,V5W 3C4,49.227041,-123.089727,604-620-5125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
1429,Licensed Group,Growing Minds Childcare,425 Cottonwood Street,,Chase,V0E 1M0,50.815959,-119.689247,778-347-1405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
1430,Licensed Family,Unicorn Family Childcare,2090 Spike Rd,,Courtenay,V9J 1N5,49.78418,-125.11724,250-337-1810,http://unicornfamilychildcare.com/?utm_source=gmb&utm_medium=referral,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,https://www.healthspace.ca/clients/viha/viha_website.nsf/CCFL-Main?OpenView,N,N,N
1431,Licensed Family,Happy Sky Daycare Centre,11670 Miller St,,Maple Ridge,V2X 9M6,49.214364,-122.650928,778-822-5228,,,Y,N,N,N,N,N,Y,Y,N,Y,Y,N,N,Y,N,N,N,Not offered,Not offered,N,N,N,N,N,N,N,N,Y,N,N,2024/03/05,http://www.healthspace.ca/fha/childcare,N,N,N
1432,Licensed Family,Happy Treehouse Family Daycare,8017 19Th Ave,,Burnaby,V3N 1G2,49.227902,-122.932967,604-515-0444,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,Y,2024/02/27,http://www.healthspace.ca/fha/childcare,N,N,N
1433,Licensed Group,Little Cabineers Childcare,6290 Highway 6,,Coldstream,V1B 3C7,50.236081,-119.106832,778-318-6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
1434,Licensed Group,Seafair Education Centre,4071 Francis Rd,,Richmond,V7C 1J8,49.148763,-123.180356,778-226-9018,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/15,https://inspections.vcha.ca/ChildCare/Table,N,N,N
1435,Licensed Family,Zen Monkeys Playschool,B2 - 840 Braidwood Rd,,Courtenay,V9N 3R9,49.701253,-124.989407,778-585-6231,zenmonkeys.ca,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2024/03/05,https://www.healthspace.ca/clients/viha/viha_website.nsf/CCFL-Main?OpenView,N,N,N
